,id,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,score,direction
490,7359,travel,alone,sunny,afternoon,1,0,0,0,0
491,10647,travel,friends,sunny,morning,1,1,0,4,0
492,13634,travel,friends,sunny,afternoon,1,1,0,0,0
493,5493,travel,friends,sunny,morning,1,1,0,0,0
494,10260,travel,family,sunny,morning,1,0,0,0,0
495,7185,travel,family,sunny,morning,1,0,0,6,0
496,3837,travel,family,sunny,morning,1,1,0,0,0
497,10540,travel,family,sunny,afternoon,1,0,0,0,0
498,2839,travel,family,sunny,afternoon,1,1,0,0,0
499,19996,travel,alone,sunny,afternoon,1,0,0,6,1
500,15466,work,alone,sunny,morning,1,1,1,0,0
501,1189,work,alone,sunny,morning,1,1,0,0,0
502,1658,work,alone,sunny,morning,1,0,0,0,1
503,2212,work,alone,sunny,morning,1,0,0,0,0
504,19109,travel,alone,sunny,afternoon,1,0,0,8,0
505,8551,travel,friends,sunny,morning,1,0,0,6,0
506,3260,travel,friends,sunny,morning,1,0,0,0,0
507,15498,travel,friends,sunny,afternoon,1,1,0,0,0
508,18004,travel,friends,sunny,afternoon,1,1,0,0,0
509,7141,travel,friends,sunny,afternoon,1,1,0,12,0
510,13173,travel,friends,sunny,evening,1,1,0,0,0
511,3728,travel,friends,sunny,afternoon,1,0,0,0,0
512,3328,travel,friends,sunny,afternoon,1,1,0,0,0
513,5905,travel,alone,sunny,afternoon,1,1,0,0,0
514,16309,work,alone,sunny,morning,1,1,1,0,0
515,5350,work,alone,sunny,morning,1,1,0,0,0
516,8148,work,alone,sunny,morning,1,0,0,0,1
517,13857,work,alone,sunny,morning,1,0,0,14,0
518,10750,travel,alone,sunny,morning,1,0,0,0,0
519,15559,travel,friends,sunny,morning,1,1,0,17,0
520,17426,travel,friends,sunny,afternoon,1,1,0,0,0
521,3621,travel,friends,sunny,afternoon,1,1,0,0,0
522,18111,travel,friends,sunny,afternoon,1,1,0,0,0
523,5497,travel,friends,sunny,afternoon,1,1,0,0,0
524,7818,travel,family,sunny,morning,1,1,0,0,0
525,13322,travel,family,sunny,morning,1,1,0,0,0
526,9092,travel,family,sunny,morning,1,0,0,0,0
527,3446,travel,family,sunny,evening,1,1,0,0,0
528,9988,travel,alone,sunny,afternoon,1,1,0,21,0
529,12845,travel,alone,sunny,evening,1,0,0,30,0
530,6083,work,alone,sunny,morning,1,1,0,19,0
531,14235,work,alone,sunny,morning,1,0,0,0,1
532,5230,work,alone,sunny,morning,1,0,0,0,0
533,1747,work,alone,sunny,morning,1,1,0,0,0
534,7383,travel,alone,sunny,afternoon,1,0,0,0,0
535,10090,travel,friends,sunny,afternoon,1,0,0,0,0
536,16408,travel,friends,sunny,afternoon,1,1,0,23,0
537,11655,travel,friends,sunny,evening,1,1,0,0,0
538,17423,travel,friends,sunny,afternoon,1,1,0,0,0
539,16325,work,alone,sunny,morning,1,1,1,0,0
540,3020,work,alone,sunny,morning,1,1,0,0,0
541,5132,travel,alone,sunny,afternoon,1,0,0,0,0
542,11583,travel,friends,sunny,morning,1,0,0,9,0
543,14403,travel,friends,sunny,afternoon,1,1,0,0,0
544,3058,travel,friends,sunny,afternoon,1,1,0,7,0
545,9276,travel,family,sunny,morning,1,0,0,0,0
546,10551,travel,family,sunny,morning,1,1,0,10,0
547,9701,travel,family,sunny,evening,1,1,0,8,0
548,11876,travel,alone,sunny,afternoon,1,0,0,10,1
549,14599,travel,friends,sunny,morning,1,0,0,0,0
550,4030,travel,friends,sunny,morning,1,1,0,0,0
551,1637,travel,friends,sunny,afternoon,1,1,0,0,0
552,16103,travel,family,sunny,morning,1,1,0,0,0
553,10458,travel,family,sunny,morning,1,1,0,0,0
554,8899,travel,family,sunny,afternoon,1,0,0,0,0
555,8468,travel,family,sunny,afternoon,1,1,0,0,0
556,17861,work,alone,sunny,morning,1,1,0,0,0
557,1105,work,alone,sunny,morning,1,0,0,0,1
558,7273,travel,alone,sunny,afternoon,1,0,0,0,0
559,2777,travel,friends,sunny,morning,1,0,0,2,0
560,7104,travel,friends,sunny,evening,1,1,0,3,0
561,19010,travel,friends,sunny,afternoon,1,1,0,2,0
562,8459,travel,family,sunny,morning,1,1,0,0,0
563,9130,travel,family,sunny,afternoon,1,0,0,3,0
564,10213,work,alone,sunny,morning,1,0,0,0,1
565,2044,work,alone,sunny,morning,1,0,0,1,0
566,14268,travel,alone,sunny,afternoon,1,0,0,21,0
567,8086,travel,friends,sunny,morning,1,1,0,0,0
568,18318,travel,friends,sunny,afternoon,1,1,0,0,0
569,18704,travel,alone,sunny,morning,1,0,0,0,0
570,4658,travel,alone,sunny,afternoon,1,0,0,0,1
571,18452,work,alone,sunny,morning,1,1,1,0,0
572,8864,work,alone,sunny,morning,1,1,1,0,0
573,1471,work,alone,sunny,morning,1,0,0,18,1
574,10310,travel,alone,sunny,afternoon,1,0,0,0,0
575,9067,travel,friends,sunny,morning,1,1,0,0,0
576,11392,travel,friends,sunny,afternoon,1,1,0,18,0
577,4006,travel,friends,sunny,morning,1,1,0,0,0
578,1240,travel,family,sunny,afternoon,1,0,0,25,0
579,14933,work,alone,sunny,morning,1,0,0,0,0
580,6029,travel,alone,sunny,afternoon,1,0,0,0,0
581,17522,travel,friends,sunny,morning,1,0,0,0,0
582,7405,travel,friends,sunny,afternoon,1,1,0,23,0
583,3298,travel,family,sunny,morning,1,0,0,0,0
584,10830,travel,family,sunny,morning,1,0,0,0,0
585,4614,travel,family,sunny,morning,1,1,0,0,0
586,18486,travel,family,sunny,evening,1,0,0,28,0
587,6849,work,alone,sunny,morning,1,1,0,30,0
588,12938,work,alone,sunny,morning,1,0,0,0,1
589,1453,work,alone,sunny,morning,1,0,0,19,0
590,14724,travel,alone,sunny,afternoon,1,0,0,16,0
591,13678,travel,friends,sunny,morning,1,1,0,30,0
592,6451,travel,friends,sunny,afternoon,1,1,0,23,0
593,3130,travel,friends,sunny,afternoon,1,1,0,0,0
594,7225,travel,family,sunny,morning,1,1,0,21,0
595,2446,travel,family,sunny,morning,1,1,0,0,0
596,7798,travel,family,sunny,afternoon,1,0,0,0,0
597,14025,travel,family,sunny,afternoon,1,1,0,0,0
598,9617,travel,alone,sunny,evening,1,1,0,0,0
599,8761,work,alone,sunny,morning,1,1,1,0,0
600,16416,work,alone,sunny,morning,1,0,0,0,1
601,11089,travel,friends,sunny,morning,1,0,0,0,0
602,15410,travel,friends,sunny,morning,1,1,0,6,0
603,18305,travel,friends,sunny,afternoon,1,1,0,0,0
604,10162,travel,family,sunny,morning,1,1,0,0,0
605,5303,work,alone,sunny,morning,1,1,1,0,0
606,6257,work,alone,sunny,morning,1,1,0,10,0
607,6948,travel,friends,sunny,morning,1,0,0,6,0
608,5738,travel,friends,sunny,afternoon,1,1,0,0,0
609,13061,travel,family,sunny,afternoon,1,1,0,0,0
610,18755,travel,alone,sunny,evening,1,0,0,0,0
611,12075,travel,alone,sunny,afternoon,1,0,0,0,0
612,10914,travel,friends,sunny,evening,1,1,0,0,0
613,7177,travel,friends,sunny,afternoon,1,1,0,0,0
614,6013,travel,family,sunny,evening,1,0,0,19,0
615,19846,work,alone,sunny,morning,1,1,0,0,0
616,17998,work,alone,sunny,morning,1,0,0,20,0
617,9204,travel,family,sunny,morning,1,0,0,0,0
618,7262,travel,family,sunny,morning,1,0,0,0,0
619,19862,travel,family,sunny,morning,1,0,0,0,0
620,14697,travel,family,sunny,afternoon,1,0,0,0,0
621,18967,travel,family,sunny,afternoon,1,1,0,75,0
622,17957,travel,alone,sunny,afternoon,1,0,0,42,0
623,17623,travel,friends,sunny,morning,1,1,0,53,0
624,13617,travel,family,sunny,morning,1,1,0,35,0
625,15171,travel,family,sunny,afternoon,1,0,0,0,0
626,4887,travel,family,sunny,afternoon,1,1,0,43,0
627,17707,travel,alone,sunny,afternoon,1,0,0,0,1
628,18940,travel,alone,sunny,evening,1,1,0,56,0
629,16588,travel,alone,sunny,afternoon,1,0,0,0,0
630,10400,work,alone,sunny,morning,1,1,1,37,0
631,5580,work,alone,sunny,morning,1,1,0,0,0
632,3580,work,alone,sunny,morning,1,0,0,0,1
633,2208,travel,alone,sunny,morning,1,0,0,57,0
634,1678,travel,friends,sunny,morning,1,1,0,45,0
635,15030,travel,friends,sunny,afternoon,1,1,0,29,0
636,8507,travel,friends,sunny,morning,1,1,0,0,0
637,8810,travel,family,sunny,morning,1,1,0,42,0
638,2766,travel,alone,sunny,afternoon,1,0,0,44,1
639,6306,travel,alone,sunny,afternoon,1,1,0,51,0
640,19651,work,alone,sunny,morning,1,1,1,56,0
641,2449,travel,alone,sunny,afternoon,1,0,0,0,0
642,9894,travel,friends,sunny,morning,1,0,0,0,0
643,18663,travel,friends,sunny,morning,1,0,0,4,0
644,9236,travel,friends,sunny,morning,1,1,0,5,0
645,12216,travel,friends,sunny,morning,1,0,0,0,0
646,15876,travel,friends,sunny,afternoon,1,1,0,0,0
647,1424,travel,friends,sunny,afternoon,1,1,0,0,0
648,6790,travel,friends,sunny,afternoon,1,1,0,0,0
649,16313,travel,friends,sunny,evening,1,0,0,0,0
650,10582,travel,friends,sunny,afternoon,1,1,0,7,0
651,17974,travel,friends,sunny,afternoon,1,0,0,0,0
652,15084,travel,friends,sunny,afternoon,1,1,0,6,0
653,12107,travel,alone,sunny,morning,1,0,0,0,0
654,6659,travel,alone,sunny,afternoon,1,0,0,6,1
655,11528,travel,alone,sunny,evening,1,1,0,0,0
656,14931,work,alone,sunny,morning,1,1,0,7,0
657,14120,work,alone,sunny,morning,1,0,0,5,1
658,6080,work,alone,sunny,morning,1,0,0,8,0
659,16094,travel,alone,sunny,morning,1,0,0,0,0
660,6916,travel,friends,sunny,morning,1,0,0,13,0
661,13904,travel,friends,sunny,morning,1,0,0,0,0
662,8287,travel,friends,sunny,afternoon,1,1,0,0,0
663,16453,travel,friends,sunny,morning,1,1,0,0,0
664,19152,travel,friends,sunny,evening,1,1,0,0,0
665,13893,travel,friends,sunny,afternoon,1,1,0,0,0
666,13996,travel,alone,sunny,morning,1,0,0,11,0
667,2518,travel,alone,sunny,evening,1,0,0,0,0
668,17833,work,alone,sunny,morning,1,1,1,13,0
669,4616,work,alone,sunny,morning,1,0,0,0,0
670,16120,travel,alone,sunny,morning,1,0,0,0,0
671,3176,travel,friends,sunny,morning,1,1,0,0,0
672,7223,travel,friends,sunny,morning,1,0,0,0,0
673,4495,travel,friends,sunny,afternoon,1,1,0,0,0
674,16164,travel,friends,sunny,evening,1,1,0,0,0
675,15393,travel,friends,sunny,afternoon,1,1,0,1,0
676,15018,travel,alone,sunny,morning,1,0,0,2,0
677,17298,work,alone,sunny,morning,1,0,0,0,0
678,17794,travel,alone,sunny,morning,1,0,0,0,0
679,6979,travel,friends,sunny,morning,1,0,0,11,0
680,5790,travel,friends,sunny,morning,1,1,0,0,0
681,8618,travel,friends,sunny,morning,1,1,0,13,0
682,16380,travel,family,sunny,morning,1,0,0,0,0
683,12311,travel,family,sunny,afternoon,1,0,0,0,0
684,3908,work,alone,sunny,morning,1,1,0,0,0
685,9437,work,alone,sunny,morning,1,0,0,0,1
686,8911,work,alone,sunny,morning,1,0,0,0,0
687,19735,travel,alone,sunny,afternoon,1,0,0,8,0
688,13062,travel,friends,sunny,morning,1,0,0,0,0
689,5998,travel,friends,sunny,morning,1,1,0,9,0
690,17930,travel,friends,sunny,afternoon,1,1,0,0,0
691,5583,travel,friends,sunny,morning,1,1,0,0,0
692,8969,travel,friends,sunny,evening,1,1,0,0,0
693,14173,travel,friends,sunny,afternoon,1,1,0,0,0
694,11905,travel,family,sunny,morning,1,0,0,0,0
695,11417,travel,family,sunny,morning,1,1,0,9,0
696,2704,travel,family,sunny,evening,1,0,0,10,0
697,17450,travel,alone,sunny,evening,1,0,0,0,0
698,18875,work,alone,sunny,morning,1,1,1,8,0
699,5813,travel,alone,sunny,morning,1,0,0,0,0
700,17712,travel,friends,sunny,morning,1,0,0,9,0
701,17614,travel,friends,sunny,morning,1,1,0,8,0
702,11787,travel,friends,sunny,afternoon,1,1,0,0,0
703,7731,travel,friends,sunny,afternoon,1,1,0,0,0
704,13895,travel,friends,sunny,afternoon,1,1,0,0,0
705,7563,travel,alone,sunny,morning,1,0,0,8,0
706,6767,travel,alone,sunny,evening,1,1,0,0,0
707,13698,work,alone,sunny,morning,1,0,0,4,0
708,10826,travel,alone,sunny,afternoon,1,0,0,28,0
709,1539,travel,friends,sunny,morning,1,0,0,29,0
710,7119,travel,friends,sunny,morning,1,1,0,0,0
711,14651,travel,friends,sunny,afternoon,1,1,0,0,0
712,2350,travel,friends,sunny,evening,1,1,0,0,0
713,6386,travel,family,sunny,morning,1,0,0,0,0
714,7456,travel,family,sunny,morning,1,0,0,0,0
715,9371,travel,family,sunny,morning,1,0,0,0,0
716,7893,travel,family,sunny,morning,1,1,0,0,0
717,5162,travel,family,sunny,afternoon,1,0,0,0,0
718,14065,travel,family,sunny,evening,1,1,0,0,0
719,8527,travel,alone,sunny,evening,1,0,0,0,1
720,16904,travel,alone,sunny,evening,1,0,0,0,0
721,10993,work,alone,sunny,morning,1,1,0,0,0
722,14370,work,alone,sunny,morning,1,0,0,0,1
723,11371,work,alone,sunny,morning,1,0,0,0,0
724,9164,travel,alone,sunny,afternoon,1,0,0,0,0
725,13250,travel,friends,sunny,morning,1,0,0,0,0
726,12477,travel,friends,sunny,morning,1,1,0,0,0
727,14157,travel,friends,sunny,afternoon,1,1,0,0,0
728,9405,travel,friends,sunny,afternoon,1,1,0,0,0
729,16181,travel,friends,sunny,afternoon,1,1,0,8,0
730,19000,travel,friends,sunny,morning,1,1,0,0,0
731,11640,travel,family,sunny,morning,1,0,0,0,0
732,2790,travel,family,sunny,morning,1,0,0,0,0
733,11927,travel,family,sunny,morning,1,0,0,6,0
734,7725,travel,family,sunny,morning,1,1,0,0,0
735,15261,travel,family,sunny,afternoon,1,0,0,0,0
736,12296,travel,family,sunny,evening,1,1,0,0,0
737,16100,travel,alone,sunny,afternoon,1,0,0,0,1
738,8874,travel,alone,sunny,afternoon,1,1,0,0,0
739,13866,travel,alone,sunny,afternoon,1,0,0,7,0
740,5455,work,alone,sunny,morning,1,1,1,7,0
741,19401,work,alone,sunny,morning,1,1,1,0,0
742,9084,work,alone,sunny,morning,1,1,0,0,0
743,10997,work,alone,sunny,morning,1,0,0,7,1
744,6164,work,alone,sunny,morning,1,0,0,0,0
745,19221,work,alone,sunny,morning,1,1,0,0,0
746,11329,travel,alone,sunny,morning,1,0,0,0,0
747,6689,travel,friends,sunny,morning,1,0,0,0,0
748,13591,travel,friends,sunny,morning,1,0,0,0,0
749,16135,travel,friends,sunny,afternoon,1,1,0,0,0
750,16665,travel,friends,sunny,afternoon,1,1,0,0,0
751,18605,travel,friends,sunny,afternoon,1,1,0,12,0
752,14590,travel,alone,sunny,morning,1,0,0,0,0
753,11220,travel,alone,sunny,evening,1,0,0,0,1
754,12026,work,alone,sunny,morning,1,1,1,0,0
755,12554,work,alone,sunny,morning,1,1,1,0,0
756,13903,work,alone,sunny,morning,1,0,0,0,0
757,14710,travel,alone,sunny,morning,1,0,0,28,0
758,11617,travel,friends,sunny,morning,1,0,0,0,0
759,1131,travel,family,sunny,afternoon,1,0,0,0,0
760,8457,travel,alone,sunny,evening,1,0,0,29,0
761,14458,work,alone,sunny,morning,1,0,0,26,1
762,6598,travel,alone,sunny,afternoon,1,0,0,3,0
763,4735,travel,friends,sunny,afternoon,1,1,0,0,0
764,12762,travel,friends,sunny,afternoon,1,1,0,5,0
765,4121,travel,alone,sunny,evening,1,1,0,0,0
766,9951,work,alone,sunny,morning,1,0,0,0,1
767,7765,work,alone,sunny,morning,1,0,0,0,0
768,13100,travel,alone,sunny,afternoon,1,0,0,0,0
769,14406,travel,friends,sunny,morning,1,0,0,0,0
770,3955,travel,friends,sunny,morning,1,1,0,10,0
771,6654,travel,friends,sunny,afternoon,1,1,0,0,0
772,11820,travel,friends,sunny,afternoon,1,1,0,8,0
773,3921,travel,friends,sunny,afternoon,1,1,0,6,0
774,4215,travel,friends,sunny,afternoon,1,1,0,0,0
775,14951,travel,family,sunny,morning,1,1,0,0,0
776,14817,travel,family,sunny,morning,1,1,0,0,0
777,13367,travel,family,sunny,afternoon,1,0,0,0,0
778,13676,travel,family,sunny,afternoon,1,1,0,0,0
779,15097,travel,family,sunny,evening,1,1,0,0,0
780,17562,travel,alone,sunny,afternoon,1,0,0,0,1
781,13653,work,alone,sunny,morning,1,0,0,0,1
782,17616,travel,alone,sunny,afternoon,1,0,0,0,0
783,10152,travel,friends,sunny,morning,1,0,0,0,0
784,13692,travel,friends,sunny,afternoon,1,1,0,6,0
785,17484,travel,friends,sunny,morning,1,1,0,6,0
786,6101,travel,family,sunny,morning,1,0,0,6,0
787,18993,travel,family,sunny,morning,1,1,0,0,0
788,13888,travel,family,sunny,evening,1,0,0,0,0
789,18411,work,alone,sunny,morning,1,1,1,0,0
790,18856,work,alone,sunny,morning,1,1,1,5,0
791,12877,work,alone,sunny,morning,1,1,0,0,0
792,5795,work,alone,sunny,morning,1,0,0,6,0
793,14213,travel,friends,sunny,morning,1,0,0,6,0
794,1955,travel,friends,sunny,afternoon,1,1,0,6,0
795,3040,travel,friends,sunny,afternoon,1,1,0,5,0
796,12753,travel,family,sunny,morning,1,0,0,0,0
797,6944,travel,family,sunny,morning,1,0,0,0,0
798,16396,travel,family,sunny,evening,1,0,0,0,0
799,5800,travel,alone,sunny,afternoon,1,1,0,5,0
800,12838,work,alone,sunny,morning,1,0,0,5,1
801,16349,travel,friends,sunny,morning,1,1,0,0,0
802,16855,travel,friends,sunny,morning,1,1,0,0,0
803,4294,travel,family,sunny,morning,1,1,0,0,0
804,3695,travel,family,sunny,afternoon,1,0,0,0,0
805,9947,travel,family,sunny,evening,1,1,0,0,0
806,11709,work,alone,sunny,morning,1,1,1,4,0
807,2264,work,alone,sunny,morning,1,1,0,0,0
808,1348,work,alone,sunny,morning,1,1,0,6,0
809,1759,travel,alone,sunny,afternoon,1,0,0,7,0
810,3887,travel,friends,sunny,morning,1,0,0,6,0
811,6526,travel,friends,sunny,afternoon,1,1,0,0,0
812,17276,travel,friends,sunny,morning,1,1,0,0,0
813,10001,travel,friends,sunny,evening,1,0,0,0,0
814,14708,travel,friends,sunny,evening,1,1,0,0,0
815,14330,travel,friends,sunny,morning,1,0,0,0,0
816,2283,travel,friends,sunny,afternoon,1,1,0,0,0
817,7484,travel,alone,sunny,morning,1,0,0,7,0
818,13993,travel,alone,sunny,evening,1,0,0,0,1
819,5113,work,alone,sunny,morning,1,1,1,0,0
820,18113,work,alone,sunny,morning,1,1,0,0,0
821,2117,work,alone,sunny,morning,1,0,0,0,0
822,15208,travel,alone,sunny,morning,1,0,0,3,0
823,7428,travel,friends,sunny,morning,1,1,0,5,0
824,4944,travel,friends,sunny,afternoon,1,1,0,0,0
825,9916,travel,friends,sunny,evening,1,1,0,5,0
826,19198,travel,friends,sunny,afternoon,1,1,0,0,0
827,11851,travel,alone,sunny,evening,1,0,0,4,1
828,6946,travel,alone,sunny,afternoon,1,1,0,0,0
829,3683,work,alone,sunny,morning,1,1,0,0,0
830,16861,work,alone,sunny,morning,1,0,0,0,1
831,1367,work,alone,sunny,morning,1,0,0,1,0
832,3236,travel,alone,sunny,afternoon,1,0,0,0,0
833,16668,travel,friends,sunny,morning,1,0,0,0,0
834,10803,travel,friends,sunny,morning,1,1,0,0,0
835,10210,travel,friends,sunny,afternoon,1,1,0,0,0
836,6421,travel,friends,sunny,afternoon,1,1,0,0,0
837,14277,travel,friends,sunny,afternoon,1,1,0,23,0
838,9516,travel,family,sunny,morning,1,1,0,0,0
839,15730,travel,family,sunny,morning,1,1,0,0,0
840,13280,travel,family,sunny,afternoon,1,0,0,19,0
841,3532,travel,family,sunny,morning,1,1,0,18,0
842,16050,work,alone,sunny,morning,1,1,1,26,0
843,10012,work,alone,sunny,morning,1,0,0,23,1
844,8935,work,alone,sunny,morning,1,0,0,0,0
845,7440,travel,alone,sunny,afternoon,1,0,0,51,0
846,5107,travel,friends,sunny,morning,1,0,0,68,0
847,8730,travel,friends,sunny,morning,1,0,0,0,0
848,7787,travel,friends,sunny,morning,1,1,0,54,0
849,19883,travel,friends,sunny,afternoon,1,1,0,59,0
850,3434,travel,friends,sunny,afternoon,1,1,0,0,0
851,13587,travel,friends,sunny,afternoon,1,0,0,0,0
852,6463,travel,friends,sunny,evening,1,1,0,44,0
853,9578,travel,friends,sunny,afternoon,1,1,0,0,0
854,11797,travel,alone,sunny,morning,1,0,0,0,0
855,1228,travel,alone,sunny,evening,1,0,0,49,1
856,18601,travel,alone,sunny,evening,1,1,0,0,0
857,1075,travel,alone,sunny,evening,1,0,0,62,0
858,5854,work,alone,sunny,morning,1,1,1,53,0
859,10927,work,alone,sunny,morning,1,1,1,0,0
860,2014,work,alone,sunny,morning,1,1,0,0,0
861,12688,work,alone,sunny,morning,1,0,0,53,1
862,10044,work,alone,sunny,morning,1,0,0,0,0
863,3706,work,alone,sunny,morning,1,1,0,0,0
864,18405,travel,friends,sunny,morning,1,0,0,0,0
865,17485,travel,friends,sunny,afternoon,1,1,0,0,0
866,12839,travel,friends,sunny,afternoon,1,1,0,0,0
867,15100,travel,friends,sunny,afternoon,1,1,0,0,0
868,10579,travel,family,sunny,afternoon,1,0,0,0,0
869,1525,travel,family,sunny,morning,1,1,0,0,0
870,11276,travel,alone,sunny,evening,1,0,0,14,1
871,16605,work,alone,sunny,morning,1,1,1,15,0
872,15976,work,alone,sunny,morning,1,1,1,0,0
873,4183,work,alone,sunny,morning,1,0,0,0,1
874,10612,work,alone,sunny,morning,1,1,0,0,0
875,9020,travel,alone,sunny,afternoon,1,0,0,19,0
876,13672,travel,friends,sunny,evening,1,1,0,0,0
877,13461,travel,family,sunny,morning,1,1,0,22,0
878,1204,travel,family,sunny,morning,1,1,0,0,0
879,12039,travel,family,sunny,morning,1,1,0,23,0
880,15942,travel,family,sunny,afternoon,1,0,0,0,0
881,1843,travel,family,sunny,morning,1,1,0,24,0
882,17576,travel,alone,sunny,evening,1,0,0,0,1
883,15174,travel,alone,sunny,afternoon,1,1,0,31,0
884,7611,work,alone,sunny,morning,1,1,1,0,0
885,11383,work,alone,sunny,morning,1,1,0,0,0
886,10376,work,alone,sunny,morning,1,0,0,24,1
887,10474,work,alone,sunny,morning,1,0,0,0,0
888,10915,travel,alone,sunny,afternoon,1,0,0,0,0
889,13004,travel,friends,sunny,morning,1,0,0,0,0
890,17690,travel,friends,sunny,morning,1,0,0,0,0
891,6296,travel,friends,sunny,afternoon,1,0,0,7,0
892,13351,travel,friends,sunny,afternoon,1,1,0,0,0
893,10122,travel,friends,sunny,morning,1,1,0,0,0
894,14719,travel,friends,sunny,afternoon,1,1,0,8,0
895,12450,travel,friends,sunny,evening,1,1,0,0,0
896,19169,travel,alone,sunny,morning,1,0,0,10,0
897,2043,work,alone,sunny,morning,1,1,1,0,0
898,16124,work,alone,sunny,morning,1,1,1,0,0
899,14104,work,alone,sunny,morning,1,0,0,9,0
900,13411,travel,alone,sunny,morning,1,0,0,6,0
901,5868,travel,friends,sunny,morning,1,1,0,0,0
902,18667,travel,friends,sunny,afternoon,1,1,0,6,0
903,7808,travel,friends,sunny,afternoon,1,1,0,5,0
904,12671,travel,friends,sunny,evening,1,1,0,0,0
905,4486,travel,friends,sunny,afternoon,1,1,0,0,0
906,16368,travel,family,sunny,morning,1,1,0,2,0
907,6439,travel,family,sunny,morning,1,1,0,7,0
908,13321,travel,family,sunny,afternoon,1,0,0,0,0
909,7794,travel,family,sunny,afternoon,1,1,0,5,0
910,18216,work,alone,sunny,morning,1,0,0,4,0
911,17838,travel,alone,sunny,afternoon,1,0,0,0,0
912,13007,travel,friends,sunny,morning,1,1,0,0,0
913,2990,travel,friends,sunny,evening,1,1,0,0,0
914,14532,travel,friends,sunny,afternoon,1,1,0,0,0
915,13093,travel,family,sunny,morning,1,0,0,0,0
916,5701,travel,family,sunny,afternoon,1,0,0,0,0
917,16848,travel,alone,sunny,afternoon,1,1,0,0,0
918,8678,work,alone,sunny,morning,1,1,0,0,0
919,12127,work,alone,sunny,morning,1,0,0,0,1
920,9317,work,alone,sunny,morning,1,0,0,16,0
921,16999,travel,alone,sunny,morning,1,0,0,0,0
922,13142,travel,friends,sunny,morning,1,0,0,0,0
923,6134,travel,friends,sunny,morning,1,0,0,0,0
924,5156,travel,friends,sunny,afternoon,1,0,0,0,0
925,1273,travel,friends,sunny,afternoon,1,1,0,0,0
926,18902,travel,friends,sunny,afternoon,1,1,0,0,0
927,9559,travel,friends,sunny,afternoon,1,1,0,0,0
928,14267,travel,friends,sunny,afternoon,1,0,0,0,0
929,4463,travel,friends,sunny,afternoon,1,1,0,4,0
930,15009,travel,friends,sunny,afternoon,1,0,0,0,0
931,4129,travel,friends,sunny,afternoon,1,1,0,0,0
932,9921,travel,alone,sunny,morning,1,0,0,6,0
933,11630,travel,alone,sunny,afternoon,1,0,0,7,1
934,10568,travel,alone,sunny,evening,1,1,0,0,0
935,11360,work,alone,sunny,morning,1,1,1,0,0
936,4848,work,alone,sunny,morning,1,1,0,6,0
937,8207,work,alone,sunny,morning,1,0,0,4,0
938,6810,travel,alone,sunny,afternoon,1,0,0,0,0
