,id,gender,age,education,profession,income,marital_status,continent,fb_freq,yt_freq,insta_freq,use_less_than_2GB,use_2GB_to_4GB,num_child
363,9352,female,21,unknown,student,lower-middle,married,asia,0,19,3,23,1,3
364,2558,female,45,unknown,employed,lower-middle,single,europe,0,3,2,1,0, 2
365,11673,other,42,unknown,employed,lower-middle,single,america,0,3,3,3,0,   1
366,2266,other,42,unknown,employed,lower,single,europe,1,3,1,1,0,    2
367,5030,female,43,unknown,employed,lower,single,europe,1,3,3,1,0, 1
368,12047,female,44,unknown,employed,lower,single,europe,1,1,3,1,0,   4
369,10442,other,42,unknown,employed,lower-middle,single,asia,1,3,2,1,0,  4
370,6917,other,42,unknown,employed,lower,single,europe,0,1,1,3,0,  1
371,3654,female,41,unknown,employed,lower-middle,single,europe,0,1,1,3,0, 1
372,8612,female,44,unknown,employed,lower,single,asia,1,2,1,1,0,    1
373,5253,female,43,unknown,employed,lower-middle,single,asia,0,2,3,3,0,   1
374,17597,male,31,unknown,employed,upper,married,america,3,0,5,2,2,0
375,3615,male,34,unknown,employed,upper,married,europe,2,0,5,3,2,    0
376,1529,male,34,unknown,employed,extreme upper,married,america,1,0,8,1,2,    0
377,1487,male,34,unknown,employed,extreme upper,married,europe,1,0,6,3,3, 0
378,8479,male,35,unknown,employed,upper,married,asia,2,0,8,2,3,0
379,17781,male,35,unknown,employed,extreme upper,married,europe,3,0,7,1,1, 0
380,14622,male,35,unknown,employed,upper,married,america,1,0,6,3,1, 0
381,6478,other,34,unknown,employed,upper,married,europe,3,0,7,2,1, 0
382,9646,male,32,unknown,employed,extreme upper,married,oceania,1,0,6,2,2,    0
383,2319,male,32,unknown,employed,extreme upper,married,america,3,0,8,3,1,    0
384,19678,male,33,unknown,employed,extreme upper,married,america,1,0,8,2,1,   0
385,16268,male,33,unknown,employed,extreme upper,married,america,3,0,5,3,1,    0
386,5594,male,31,unknown,employed,extreme upper,married,america,3,0,6,3,2,   0
387,12700,male,31,unknown,employed,extreme upper,married,asia,2,0,5,1,1, 0
388,15733,male,39,unknown,employed,middle,married,asia,1,2,5,1,1,   4
389,19632,male,40,unknown,employed,lower-middle,married,oceania,0,2,4,2,1, 1
390,12443,male,38,unknown,employed,middle,married,america,0,2,8,1,1,2
391,1503,male,36,unknown,employed,middle,married,america,0,2,8,2,2,  3
392,5450,male,36,unknown,employed,lower-middle,married,america,1,3,6,3,1,   1
393,18927,male,39,unknown,employed,middle,married,america,1,3,5,2,3, 3
394,14688,male,38,unknown,employed,middle,married,europe,0,2,8,3,2, 1
395,10183,male,38,unknown,employed,middle,married,america,0,3,5,1,1,    1
396,6808,other,36,unknown,employed,lower-middle,married,asia,1,2,5,3,2,    4
397,11369,male,38,unknown,employed,lower-middle,married,america,0,1,8,1,2,   3
398,10168,male,36,unknown,employed,lower-middle,married,america,1,2,6,3,1,  4
399,4500,male,36,grad,employed,lower,single,asia,0,0,8,22,0, 0
400,19910,male,36,grad,employed,lower-middle,single,asia,0,0,7,9,0,    0
401,6157,male,36,grad,employed,lower-middle,single,europe,1,0,8,17,0,  0
402,11574,male,40,grad,employed,lower-middle,single,america,0,0,7,10,0,0
403,12815,male,38,grad,employed,lower-middle,single,america,1,0,4,15,0,  0
404,10082,male,39,grad,employed,lower,single,oceania,0,0,7,12,1,   0
405,19804,male,39,grad,employed,lower-middle,single,europe,1,0,4,15,0,   0
406,5021,male,39,grad,employed,lower-middle,single,asia,1,0,6,18,0,  0
407,17139,other,39,grad,employed,lower,single,asia,0,0,7,15,1,    0
408,19550,male,38,grad,employed,lower-middle,single,america,0,0,4,9,0,    0
409,16479,male,38,grad,employed,lower-middle,single,oceania,1,0,4,21,1, 0
410,1985,male,39,grad,employed,lower-middle,single,america,1,0,8,19,1,   0
411,11004,male,36,grad,employed,lower-middle,single,europe,0,0,8,16,0,0
412,5657,male,44,unknown,employed,lower-middle,single,america,0,0,7,2,0, 0
413,12817,male,45,unknown,employed,lower-middle,single,europe,0,0,4,2,0,    0
414,11873,male,43,unknown,employed,lower-middle,single,europe,0,0,8,2,1,0
415,3034,male,45,unknown,employed,lower-middle,single,asia,0,0,8,1,0,    0
416,4454,male,44,unknown,employed,lower-middle,single,america,0,0,4,3,1,   0
417,2726,male,42,unknown,employed,lower-middle,single,america,0,0,4,1,0, 0
418,9936,male,41,unknown,employed,lower-middle,single,europe,0,0,5,3,0,0
419,4320,male,44,unknown,employed,lower-middle,single,europe,0,0,7,2,1,  0
420,14384,male,44,unknown,employed,lower-middle,single,asia,0,0,6,1,1,0
421,8009,male,45,unknown,employed,lower-middle,single,america,0,0,6,3,1,    0
422,10277,male,45,unknown,employed,lower-middle,single,asia,0,0,7,3,0,0
423,15118,male,44,unknown,employed,lower-middle,single,america,0,0,7,1,0, 0
424,17318,male,43,unknown,employed,lower-middle,single,asia,0,0,5,3,0,0
425,2885,other,45,unknown,employed,lower-middle,single,europe,0,0,6,2,0,0
426,3225,female,69,unknown,employed,lower,married,europe,2,2,4,7,2,  0
427,7680,female,64,unknown,employed,lower-middle,married,america,3,1,5,8,2,    0
428,13960,female,78,unknown,employed,lower,married,europe,1,1,6,4,3,   0
429,18690,female,65,unknown,employed,lower-middle,married,europe,2,1,6,7,3, 0
430,16976,female,68,unknown,employed,lower-middle,married,europe,3,3,4,4,2, 0
431,3902,female,73,unknown,employed,lower-middle,married,asia,3,2,4,7,3,  0
432,7335,female,70,unknown,employed,lower-middle,married,europe,1,3,5,8,2,    0
433,18276,female,52,unknown,employed,lower-middle,married,america,3,3,8,7,3, 0
434,3914,female,66,unknown,employed,lower-middle,married,america,1,2,4,4,1,   0
435,9768,female,56,unknown,employed,lower-middle,married,europe,3,1,6,6,1, 0
436,6560,female,71,unknown,employed,lower,married,america,1,1,7,4,3,  0
437,5223,female,30,postgrad,employed,lower,single,america,3,2,3,12,3,0
438,14081,female,30,postgrad,employed,lower-middle,single,america,1,1,3,16,1,0
439,14795,female,28,postgrad,employed,lower-middle,single,america,1,3,1,16,3,   0
440,16259,female,29,postgrad,employed,lower,single,asia,2,3,3,10,1,0
441,13134,female,28,postgrad,employed,lower-middle,single,america,2,2,3,15,3, 0
442,16347,female,26,postgrad,employed,lower,single,europe,1,2,3,22,2,   0
443,10988,female,30,postgrad,employed,lower-middle,single,america,1,1,1,13,1,    0
444,6567,female,27,postgrad,employed,lower,single,america,1,3,3,15,3,0
445,18124,female,28,postgrad,employed,lower,single,america,1,2,2,12,3,    0
446,13457,female,29,postgrad,employed,lower-middle,single,europe,3,1,3,15,1,  0
447,14794,female,26,postgrad,employed,lower-middle,single,asia,3,3,2,11,3, 0
448,9733,female,30,postgrad,employed,lower-middle,single,europe,2,1,3,16,1,   0
449,10017,female,29,postgrad,employed,lower-middle,single,europe,2,1,2,17,1, 0
450,15486,female,26,postgrad,employed,lower-middle,single,asia,1,3,3,20,2, 0
451,3170,female,29,postgrad,employed,lower,single,asia,2,3,2,21,2, 0
452,15985,female,27,postgrad,employed,lower,single,america,2,3,3,10,3,    0
453,1004,female,46,unknown,employed,lower-middle,married,europe,1,0,3,1,0, 1
454,4987,female,48,unknown,employed,lower-middle,married,europe,0,0,3,0,0,   1
455,18689,other,48,unknown,employed,lower-middle,married,europe,1,1,3,1,0, 4
456,14691,female,49,unknown,employed,lower-middle,married,europe,0,1,2,1,0,   1
457,16125,female,46,unknown,employed,lower-middle,married,europe,1,0,1,0,0,    4
458,2300,female,47,unknown,employed,lower-middle,married,america,0,1,1,0,0,   2
459,12628,female,46,unknown,employed,lower-middle,married,america,1,0,3,1,0,   1
460,8806,female,46,unknown,employed,lower,married,europe,1,0,2,1,0,4
461,11054,male,47,unknown,employed,middle,married,asia,0,1,6,1,2,    1
462,19657,male,46,unknown,employed,middle,married,asia,0,2,6,2,3,    2
463,12382,male,47,unknown,employed,middle,married,europe,0,1,7,1,1,   1
464,8540,male,47,unknown,employed,middle,married,america,0,3,7,2,1, 2
465,2475,other,47,unknown,employed,middle,married,america,0,3,6,3,2,    1
466,2510,male,47,unknown,employed,middle,married,america,0,1,5,1,1,    1
467,13079,male,46,unknown,employed,middle,married,america,0,2,6,3,3,   4
468,14398,male,47,unknown,employed,middle,married,europe,0,3,4,3,2,  1
469,2509,male,49,unknown,employed,middle,married,asia,0,2,5,3,2,  1
470,14963,male,47,unknown,employed,middle,married,europe,0,2,5,1,2,   4
471,15671,male,46,unknown,employed,middle,married,america,0,1,7,2,3,   1
472,9281,male,48,unknown,employed,middle,married,america,0,3,6,2,1,    1
473,3716,male,46,unknown,employed,middle,married,america,0,2,6,2,3, 1
474,4064,male,47,unknown,employed,middle,married,oceania,0,1,5,1,3,    1
475,16146,male,48,unknown,employed,middle,married,europe,0,2,7,2,2, 1
476,15517,male,49,unknown,employed,middle,married,america,0,1,4,1,3,  1
477,4247,male,49,unknown,employed,middle,married,europe,0,2,5,1,2,   2
478,2496,male,74,grad,retired,upper-middle,married,oceania,0,0,1,2,0, 1
479,14463,male,55,grad,retired,upper-middle,married,asia,0,0,1,2,1, 1
480,13728,other,72,grad,retired,upper-middle,married,asia,0,0,0,2,0,    1
481,2135,male,56,grad,retired,upper-middle,married,europe,0,0,0,3,1,  3
482,18093,male,58,grad,retired,middle,married,america,0,0,0,2,0,1
483,6352,male,55,grad,retired,middle,married,europe,0,0,1,2,0,  4
484,13863,male,58,grad,retired,upper-middle,married,europe,0,0,1,2,1,4
485,6482,male,45,grad,unemployed,middle,married,america,16,14,9,9,17,0
486,18075,male,44,grad,unemployed,middle,married,asia,19,13,21,19,22,0
487,17340,male,43,grad,unemployed,upper-middle,married,europe,9,22,22,21,20,    0
488,1692,male,43,grad,unemployed,middle,married,europe,18,9,21,11,13,  0
489,6267,male,43,grad,unemployed,middle,married,america,23,12,19,13,9, 0
490,7359,female,28,undergrad,employed,lower-middle,single,europe,0,3,3,3,0,    0
491,10647,female,30,undergrad,employed,lower-middle,single,asia,0,1,1,1,1,0
492,13634,female,26,undergrad,employed,lower-middle,single,america,0,1,2,3,0,    0
493,5493,female,26,undergrad,employed,lower-middle,single,america,0,2,1,3,1, 0
494,10260,female,26,undergrad,employed,lower-middle,single,europe,0,3,1,3,1,    0
495,7185,female,26,undergrad,employed,lower-middle,single,europe,0,2,2,2,0, 0
496,3837,female,26,undergrad,employed,middle,single,europe,0,2,2,1,0,   0
497,10540,other,26,undergrad,employed,lower-middle,single,america,0,3,1,1,1,   0
498,2839,female,26,undergrad,employed,middle,single,europe,0,2,3,2,1,  0
499,19996,female,27,undergrad,employed,middle,single,europe,0,2,1,2,1,  0
500,15466,female,29,undergrad,employed,middle,single,europe,0,2,1,2,1,  0
501,1189,female,29,undergrad,employed,middle,single,america,0,3,1,3,1,  0
502,1658,other,30,undergrad,employed,lower-middle,single,oceania,0,1,1,1,0, 0
503,2212,female,26,undergrad,employed,lower-middle,single,europe,0,1,3,2,1,    0
504,19109,female,23,grad,employed,lower-middle,single,america,1,0,4,3,0,   0
505,8551,female,25,grad,employed,lower-middle,single,europe,1,0,4,1,0,   0
506,3260,female,22,grad,employed,lower-middle,single,oceania,2,0,7,2,0,  0
507,15498,female,24,grad,employed,lower-middle,single,europe,2,1,8,3,1,0
508,18004,female,24,grad,employed,lower-middle,single,america,2,0,5,2,0,  0
509,7141,female,21,grad,employed,lower-middle,single,europe,1,1,7,2,1,   0
510,13173,female,21,grad,employed,lower-middle,single,oceania,1,1,5,1,0, 0
511,3728,female,25,grad,employed,lower-middle,single,europe,1,1,6,1,1, 0
512,3328,female,25,grad,employed,lower-middle,single,america,2,1,8,1,1,0
513,5905,female,25,grad,employed,lower-middle,single,america,2,1,7,2,0,0
514,16309,female,21,grad,employed,lower-middle,single,asia,1,0,8,3,1,    0
515,5350,female,25,grad,employed,lower-middle,single,asia,1,0,6,2,0,0
516,8148,female,25,grad,employed,lower-middle,single,asia,2,1,6,3,0,   0
517,13857,female,24,grad,employed,lower-middle,single,america,3,1,7,3,0,    0
518,10750,female,32,undergrad,employed,lower-middle,single,asia,0,0,5,14,0,  2
519,15559,female,33,undergrad,employed,lower-middle,single,asia,0,0,8,9,0,2
520,17426,other,34,undergrad,employed,lower-middle,single,asia,0,0,8,19,0,    2
521,3621,female,33,undergrad,employed,lower-middle,single,america,0,0,5,11,0,  2
522,18111,female,31,undergrad,employed,lower-middle,single,america,0,0,4,23,0, 1
523,5497,other,31,undergrad,employed,lower-middle,single,oceania,0,0,6,21,0, 1
524,7818,female,33,undergrad,employed,lower-middle,single,america,0,0,7,15,0,  1
525,13322,female,34,undergrad,employed,middle,single,asia,0,0,7,19,0,  4
526,9092,other,33,undergrad,employed,lower-middle,single,europe,0,0,4,23,0,2
527,3446,female,32,undergrad,employed,lower-middle,single,america,0,0,5,15,0, 1
528,9988,other,31,undergrad,employed,lower-middle,single,america,0,0,4,17,0,  2
529,12845,female,31,undergrad,employed,lower-middle,single,america,0,0,8,22,0,    1
530,6083,other,31,undergrad,employed,lower-middle,single,america,0,0,8,11,0,  4
531,14235,female,35,undergrad,employed,lower-middle,single,asia,0,0,6,18,0,  2
532,5230,female,35,undergrad,employed,middle,single,europe,0,0,7,12,0, 2
533,1747,female,35,undergrad,employed,middle,single,europe,0,0,7,14,0,   1
534,7383,female,32,postgrad,employed,lower-middle,single,america,3,6,5,5,7, 0
535,10090,female,34,postgrad,employed,lower-middle,single,america,2,7,6,7,7, 0
536,16408,other,34,postgrad,employed,middle,single,america,1,7,5,6,4,  0
537,11655,female,31,postgrad,employed,lower-middle,single,europe,1,7,8,4,5,    0
538,17423,female,35,postgrad,employed,middle,single,europe,1,4,8,5,8,0
539,16325,female,32,postgrad,employed,middle,single,europe,2,8,8,5,6,  0
540,3020,female,32,postgrad,employed,middle,single,america,3,4,8,5,7,    0
541,5132,male,21,grad,employed,middle,married,america,1,0,3,6,1, 0
542,11583,male,23,grad,employed,middle,married,america,0,0,3,6,0,  0
543,14403,male,23,grad,employed,middle,married,europe,0,1,3,5,0,0
544,3058,male,21,grad,employed,middle,married,america,0,1,2,4,0, 0
545,9276,male,24,grad,employed,middle,married,asia,1,1,2,7,1,    0
546,10551,male,25,grad,employed,middle,married,america,1,0,1,8,0,  0
547,9701,male,21,grad,employed,middle,married,europe,0,1,2,5,0,  0
548,11876,male,22,grad,employed,middle,married,europe,1,1,1,7,0,  0
549,14599,female,36,postgrad,employed,middle,married,europe,1,1,1,8,1, 1
550,4030,female,39,postgrad,employed,middle,married,europe,0,0,1,6,0,  2
551,1637,female,36,postgrad,employed,middle,married,america,0,1,3,5,0,    3
552,16103,other,36,postgrad,employed,middle,married,europe,0,0,3,6,0,   2
553,10458,female,40,postgrad,employed,middle,married,america,0,0,3,4,1,1
554,8899,female,39,postgrad,employed,middle,married,asia,0,1,3,6,1,   4
555,8468,female,39,postgrad,employed,middle,married,europe,1,1,3,4,1,1
556,17861,female,36,postgrad,employed,upper-middle,married,america,0,0,2,5,0,1
557,1105,female,36,postgrad,employed,upper-middle,married,america,0,0,1,6,1, 4
558,7273,female,32,grad,employed,lower-middle,married,europe,0,0,3,0,0,    2
559,2777,female,31,grad,employed,lower,married,asia,0,0,2,0,0,2
560,7104,female,32,grad,employed,lower-middle,married,america,0,0,3,0,0,2
561,19010,other,32,grad,employed,lower,married,europe,0,0,2,0,0,    2
562,8459,other,32,grad,employed,lower-middle,married,europe,0,0,3,0,0,1
563,9130,female,32,grad,employed,lower,married,asia,0,0,3,0,0, 4
564,10213,female,31,grad,employed,lower-middle,married,america,0,0,2,0,0,3
565,2044,other,33,grad,employed,lower,married,america,0,0,1,0,0,  4
566,14268,female,66,postgrad,retired,lower,single,america,2,7,5,6,1, 1
567,8086,female,58,postgrad,retired,lower,single,america,3,6,7,6,0,1
568,18318,female,68,postgrad,retired,lower,single,europe,3,4,7,8,0,   1
569,18704,female,63,postgrad,retired,lower,single,asia,1,6,8,8,0,    1
570,4658,female,75,postgrad,retired,lower,single,america,1,8,6,5,1,  1
571,18452,female,63,postgrad,retired,lower,single,europe,3,7,6,5,1,    4
572,8864,female,59,postgrad,retired,lower,single,asia,3,6,8,7,0,   1
573,1471,female,68,postgrad,retired,lower,single,america,1,7,6,4,0,    2
574,10310,male,70,grad,retired,upper-middle,single,america,0,0,2,22,0,0
575,9067,male,64,grad,retired,extreme upper,single,america,0,0,2,16,0,0
576,11392,male,50,grad,retired,extreme upper,single,asia,0,0,2,16,0,0
577,4006,male,72,grad,retired,upper-middle,single,america,0,0,1,23,0, 0
578,1240,male,78,grad,retired,extreme upper,single,america,0,0,2,23,0,    0
579,14933,male,76,grad,retired,extreme upper,single,america,0,0,3,12,0,   0
580,6029,female,35,unknown,employed,middle,single,asia,0,3,10,4,3,   0
581,17522,female,34,unknown,employed,middle,single,america,0,2,12,8,2, 0
582,7405,female,33,unknown,employed,middle,single,europe,1,3,11,6,2,  0
583,3298,female,31,unknown,employed,middle,single,europe,1,2,18,8,3,0
584,10830,female,33,unknown,employed,middle,single,america,0,1,18,4,3,0
585,4614,other,35,unknown,employed,middle,single,asia,0,2,12,7,3,   0
586,18486,female,32,unknown,employed,middle,single,asia,1,3,15,7,2,0
587,6849,female,31,unknown,employed,middle,single,europe,0,3,18,7,2,   0
588,12938,female,35,unknown,employed,middle,single,asia,0,1,11,8,3,   0
589,1453,female,32,unknown,employed,middle,single,asia,0,1,11,4,3,    0
590,14724,male,45,unknown,employed,lower,married,asia,0,2,9,4,1, 1
591,13678,male,43,unknown,employed,lower-middle,married,europe,0,2,20,8,0,   1
592,6451,other,45,unknown,employed,lower-middle,married,america,0,2,12,8,1, 1
593,3130,other,43,unknown,employed,lower,married,america,0,1,10,5,1,   2
594,7225,male,41,unknown,employed,lower-middle,married,america,0,2,15,4,0,2
595,2446,male,43,unknown,employed,lower-middle,married,oceania,0,3,21,8,1,   1
596,7798,male,43,unknown,employed,lower-middle,married,asia,0,3,12,7,1,3
597,14025,male,42,unknown,employed,lower,married,asia,0,1,12,8,1, 3
598,9617,male,42,unknown,employed,lower-middle,married,america,0,3,13,4,1,    3
599,8761,other,42,unknown,employed,lower-middle,married,asia,0,3,20,5,0,4
600,16416,male,43,unknown,employed,lower-middle,married,asia,0,1,11,8,1,    4
601,11089,female,44,undergrad,unemployed,middle,married,europe,0,0,5,3,1,1
602,15410,female,41,undergrad,unemployed,middle,married,europe,0,1,4,1,0,2
603,18305,female,44,undergrad,unemployed,middle,married,asia,0,0,4,2,0,1
604,10162,other,45,undergrad,unemployed,middle,married,oceania,0,1,7,3,1,   1
605,5303,female,44,undergrad,unemployed,middle,married,europe,0,0,5,1,1,  2
606,6257,female,44,undergrad,unemployed,middle,married,europe,0,1,8,1,0,    1
607,6948,female,39,grad,unemployed,middle,married,asia,1,2,2,0,1,   2
608,5738,female,37,grad,unemployed,middle,married,america,0,1,2,1,1,   2
